conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1832587725620572320,Mon Sep 09 02:05:29 +0000 2024,0,@pray_thekid jelas bangga krna mereka semua adlh org Indonesia yg dalam darahnya mengalir darah Indonesia dn jka pemain lokal ingin dilirik dn dipanggil timnas mereka hrs meningkatkan kualitas dn performanya srta gak ada istilah naturalisasi yg ada adlh pemain abroad yg bermain diluar negeri,1832963505668133016,,pray_thekid,in,Republic of Korea,0,0,0,https://x.com/juragan_cebong/status/1832963505668133016,1017257105420455942,juragan_cebong
1832962043114394022,Mon Sep 09 01:59:40 +0000 2024,0,Mantan pemain Timnas Indonesia Diego Michiels mengungkapkan perbedaan respon masyarakat Indonesia terhadap pemain naturalisasi jaman dulu dan sekarang. Menurutnya saat ini masyarakat Indonesia mendukung penuh para pemain yang bermain untuk Indonesia. https://t.co/WhcDYAThcD,1832962043114394022,https://pbs.twimg.com/media/GW_9GVgaIAA3V-v.jpg,,in,,0,1,0,https://x.com/NobarbarengFc/status/1832962043114394022,1329741780,NobarbarengFc
1832651016346710505,Mon Sep 09 01:57:55 +0000 2024,0,@idextratime Yg membuat pepecahan yah pengamat lokal sok pinter.. kalo dari fans nya mah insya Allah mau naturalisasi kek mau apa kek pasti dukung karna bawa nama indonesia. Guabyakin pemain lokal juga mawas diri ko mereka belum ada di level yg dipanggil timnas,1832961601064071284,,idextratime,in,,0,0,0,https://x.com/Aly13738154/status/1832961601064071284,1383763269849030667,Aly13738154
1832960771170480206,Mon Sep 09 01:54:37 +0000 2024,0,Timnas Indonesia banyak diisi pemain keturunan atau naturalisasi di skuadnya. Kapten Australia Mathew Ryan mewaspadai hal itu. https://t.co/Gf0lLJNlF3,1832960771170480206,,,in,Jakarta,0,0,0,https://x.com/detiksport/status/1832960771170480206,135783107,detiksport
1832958993331085330,Mon Sep 09 01:47:33 +0000 2024,0,Mees Hilgers dipastikan akan menjadi pemain keturunan terbaru yang menjalani proses naturalisasi untuk membela Timnas Indonesia. https://t.co/8MDJkZjzdA,1832958993331085330,,,in,,0,0,0,https://x.com/heralddotID/status/1832958993331085330,1698580133068865536,heralddotID
1832610948156420109,Mon Sep 09 01:38:16 +0000 2024,0,@gilabola_ina Dia tetep tdk mangaminkan naturalisasi. Padahal dimana salahnya? Saat seseorang yg kebetulan lahir dan berkarir diluar negeri ayahnya orang lokal sana ibunya orang Indonesia asli terus ditawari main di timnas Indonesia. Dimana salahnya?,1832956658156523582,,gilabola_ina,in,"Nganjuk, Indonesia",0,0,0,https://x.com/gepengsekali/status/1832956658156523582,526645012,gepengsekali
1832587725620572320,Mon Sep 09 01:33:06 +0000 2024,0,@pray_thekid Bangga banget. Dan apa bedanya pemain lokal Sama naturalisasi ? Toh ini tentang Indonesia masa depan persepakbolaan indonesia. Klok mereka mampu buat Timnas indonesia menjadi emas kenapa tidak. Mereka juga punya DNA Indonesia.,1832955356454207855,,pray_thekid,in,prindavan,0,0,0,https://x.com/sandaljepitt___/status/1832955356454207855,932503440474832896,sandaljepitt___
1832587725620572320,Mon Sep 09 01:31:32 +0000 2024,0,@pray_thekid Bangga lah dan istilah lokal sama naturalisasi dihilangkan lah. Sebut Timnas ya Timnas Indonesia. Intinya kalau bagus kepilih masuk Timnas kalau jelek ya ditendang mau apapun itu asalnya.,1832954962785288427,,pray_thekid,in,Milky Way,0,0,0,https://x.com/stuckwithdoy/status/1832954962785288427,247836480,stuckwithdoy
1832946201467170943,Mon Sep 09 00:56:43 +0000 2024,8,STY itu idealis pernah baca &amp; dengar: 1. Gamau masukin pemain naturalisasi tanpa darah indo ke dalam timnas jadi harus half-blood (campuran). 2. Di starting line-up harus ttp ada pemain lokal alias born in Indonesia and not half-blood minimal satu orang. Cmiiw @ermazlukman,1832946201467170943,,,in,"Bogor, Jawa Barat",0,2,0,https://x.com/zalymam/status/1832946201467170943,1002798882672160768,zalymam
1832945590688419873,Mon Sep 09 00:54:17 +0000 2024,0,Kita hilangkan polemik ini anggap saja ini spt denles membangun jalan anyer-panarukan banyak korban tp at the end indonesia menikmati manfaatnya mudah2an pengorbanan pemain sekarang yg tidak bisa jd Timnas karena naturalisasi kelak anak2nya bisa jadi anggota Timnas.,1832945590688419873,,,in,Bandung,0,0,0,https://x.com/WildanWinarya/status/1832945590688419873,998171785613881344,WildanWinarya
1832785335761387837,Mon Sep 09 00:52:50 +0000 2024,20,@infoXwor_ Nyindir indonesia pake belanda padahal timnas malaysia sendiri pake pemain keturunan inggris belgia belanda dan naturalisasi spanyol &amp; brazil. @theholywifi NGACA Udah pake pemain keturunan &amp; naturalisasi aja masih ga mampu lolos ke round 3. Wokwokwok,1832945223221301482,,infoXwor_,in,"Cileungsi, Indonesia",0,2,0,https://x.com/rosen_ocen/status/1832945223221301482,97610700,rosen_ocen
1832587725620572320,Mon Sep 09 00:49:29 +0000 2024,0,@pray_thekid tetep bangga toh mereka ada garis keturunan Indonesia bukan naturalisasi kayak jaman dulu ditambah mereka bukan titipan klub yg pengen pemainnya jadi terkenal dan naikin harga juga value club tanpa peduli prestasi timnas kaya dulu yg banyak isu aneh2,1832944382657368423,,pray_thekid,in,Jeddah,0,0,0,https://x.com/syachnugra/status/1832944382657368423,1709289964486135808,syachnugra
1832937556536918418,Mon Sep 09 00:22:22 +0000 2024,0,Pelatih Timnas Indonesia Shin Tae Yong berbicara soal debut calon pemain naturalisasi Mees Hilgers dan Eliano Reijnders #TimnasIndonesia https://t.co/oPKq7M0Dpl,1832937556536918418,,,in,Indonesia,0,0,0,https://x.com/jpnncom/status/1832937556536918418,79130206,jpnncom
1832730282165964913,Mon Sep 09 00:00:30 +0000 2024,2,@TMidn_news Naturalisasi itu gak gampang...para pemain itu juga liat prospek timnas negara tersebut. Ingat saja sindiran hubner yg bilang bahwa dulu banyak yg ogah naturalisasi tp kmd berbondong2 mau gabung. Ya itu krn mereka liat posisi timnas Indonesia. Timnas Malaysia kini di mana?,1832932054708998408,,TMidn_news,in,,0,0,0,https://x.com/PilipiUser/status/1832932054708998408,1295544231616868353,PilipiUser
1832927166692204567,Sun Sep 08 23:41:05 +0000 2024,0,Mees Hilgers dipastikan akan menjadi pemain keturunan terbaru yang menjalani proses naturalisasi untuk membela Timnas Indonesia. https://t.co/9oUWWUlxuE,1832927166692204567,,,in,,0,0,0,https://x.com/inilahdotcom/status/1832927166692204567,46693036,inilahdotcom
1832915237789692183,Sun Sep 08 22:53:41 +0000 2024,0,Sudah tahu cara yang benar menyebut nama Mees Hilgers? Yuk pelajari penyebutan yang tepat dari pemain naturalisasi yang siap memperkuat Timnas Indonesia! 🇮🇩 Jangan sampai salah lagi tonton sekarang dan tunjukkan dukunganmu untuk Mees! #MeesHilgers #PemainNaturalisasi https://t.co/hBFM9A3Qoi,1832915237789692183,https://pbs.twimg.com/ext_tw_video_thumb/1832915211206193152/pu/img/ZjIqQZVKwfWKu7mw.jpg,,in,,0,0,0,https://x.com/SupportTimnasx/status/1832915237789692183,1822275546979713024,SupportTimnasx
1832730282165964913,Sun Sep 08 21:22:42 +0000 2024,11,@wahju_wibowo @Frmnsyh_10 @TMidn_news Sayangnya beda momentum.. Timnas kita naturalisasi karena saat itu bakal ada Pildun U-20 di Indonesia sayangnya batal.. kemudian jalan menuju piala Asia &amp; Pildun masih terbuka jadi ini bisa jadi tawaran yang bagus untuk pemain.. Malaysia agak telat buat proses ini..,1832892343953076616,,wahju_wibowo,in,,0,1,0,https://x.com/cottoncandyummm/status/1832892343953076616,1326115004035182592,cottoncandyummm
1832768323337294117,Sun Sep 08 18:21:13 +0000 2024,0,@hollyshitday Inget ya lu itu bukan fans timnas indonesia tapi lu cuma jadiin idol sebagian pemain timnas terutama naturalisasi jadi gaya ngefans nya tolong jangan norak,1832846671316959670,,hollyshitday,in,,0,1,0,https://x.com/Rizfad37/status/1832846671316959670,1813461612302639104,Rizfad37
1832834859515220233,Sun Sep 08 17:34:17 +0000 2024,0,Padahal ya dengan adanya pemain naturalisasi prestasi timnas naik membuat sepakbola Indonesia lebih di perhitungkan oleh negara2 lain. Peringkat timnas naik makin besar juga peluang buat bisa aboard ke liga2 berperingkat bagus.,1832834859515220233,,,in,"Koln - Strasbourg, PP",0,1,0,https://x.com/_RA_MA/status/1832834859515220233,321835553,_RA_MA
1832827631118725168,Sun Sep 08 17:05:34 +0000 2024,1,Lawan Timnas Indonesia Australia Andalkan 12 Pemain Naturalisasi https://t.co/LEPrsIr44Q,1832827631118725168,,,in,Jakarta,0,0,1,https://x.com/VIVAbola/status/1832827631118725168,95141299,VIVAbola
1832587725620572320,Sun Sep 08 15:26:31 +0000 2024,0,@pray_thekid Mengabaikan beberapa pemain lokal merasa pemain lokal ga berkualitas. Harus timnas itu pemain asli indonesia bukan naturalisasi.,1832802704231632965,,pray_thekid,in,,0,0,0,https://x.com/Rivai59912925/status/1832802704231632965,1309221943858458625,Rivai59912925
1832781410807201829,Sun Sep 08 15:06:42 +0000 2024,0,@oksit0sin Udah jangan ditonton timnas sekarang mah..mau ke stadion mahal..Mending nonton cuplikan timnas di Yutub aja..dari tahun 1994 -2019 Lebih Indonesia banget..naturalisasi juga dikit,1832797719200518551,,oksit0sin,in,Vertical Horizon,0,0,0,https://x.com/fahmiazie/status/1832797719200518551,354680468,fahmiazie
1832796588676440481,Sun Sep 08 15:06:18 +0000 2024,0,orang tuh pada jengkel pssi bisa se-effort itu buat bolak balik ke eropa ketemu pemain keturunan Indonesia &amp; keluarganya ngurusin dokumen naturalisasi sampai beres usahain timnas dapet fasilitas penunjang terbaik tapi hal yang lebih fundamental di akar rumput diabaikan,1832797618218598644,,harkamayanp,in,"Kota Yogyakarta, Yogyakarta",0,1,0,https://x.com/harkamayanp/status/1832797618218598644,798049196079095808,harkamayanp
1832319218211025054,Sun Sep 08 14:57:48 +0000 2024,0,@Mah5Utari Kalo sampai kapan sampai kapanpun bakal terus ad ya scara kalo emang diluar sana ada kepingan mutiara dan mereka mau di ambil sama timnas Indonesia kenapa tdk di satu sisi PSSI juga harus meningkatkan lagi kualitas kompetisi di usia dini nggk salah kok yg namanya naturalisasi,1832795480851710325,,Mah5Utari,in,,0,0,0,https://x.com/MartinRuhi/status/1832795480851710325,1364452152005980162,MartinRuhi
1832786904263032833,Sun Sep 08 14:23:44 +0000 2024,0,Update naturalisasi Timnas Indonesia.. proyek ini merupakan pilot project sebagian kecil dari Visi Besar Indonesia Emas 2045 https://t.co/S11XaXs40Y,1832786904263032833,https://pbs.twimg.com/media/GW9d9GjbEAA9X46.jpg,,in,"Jakarta, Indonesia",1,0,0,https://x.com/mecomuhammad/status/1832786904263032833,43863522,mecomuhammad
1832587725620572320,Sun Sep 08 14:22:38 +0000 2024,1,@pray_thekid Timnas Italy prnh bapuk lantaran klub2 serie a bnyk mk pmaen asing efeknya...pmaen lokal kg berkembang klo di indonesia beda...bnyk mke pmaen naturalisasi buwat ngerek prestasi....,1832786627262865640,,pray_thekid,in,,0,0,0,https://x.com/donmlengos/status/1832786627262865640,1479312146227818498,donmlengos
1832784470698778823,Sun Sep 08 14:14:03 +0000 2024,0,@CNNIndonesia Pengamat Vietnam terkejut pemain Indonesia semua naturalisasi.Ya berkat program impor pemain dari Belanda timnas Indonesia full pemain Eredivisie Belanda.Bgmn dgn pemain lokal? Bangku cadangan substitusi. @PSSI,1832784470698778823,,CNNIndonesia,in,"Bogor,Jabar",0,0,0,https://x.com/HendZiddane/status/1832784470698778823,1639157189792378882,HendZiddane
1832587725620572320,Sun Sep 08 14:05:57 +0000 2024,1,@RiaDjuwita @pray_thekid @Kutang2tang Lha itu buktinya semua pemain timnas orang naturalisasi semua . Mau alasan apa saja itu kan bukti kalau maunya ambil pemain yg sudah jadi mau gampangnya saja . Padahal sebenarnya pemain indonesia asli kan banyak yg punya potensi .,1832782430190932208,,RiaDjuwita,in,negara kertagama,0,1,0,https://x.com/branjangankawat/status/1832782430190932208,1482040134254350343,branjangankawat
1832780192512950649,Sun Sep 08 13:57:03 +0000 2024,1,Singgung Peran Pemain Naturalisasi Diego Michiels Senang Timnas Indonesia Berkembang Pesat https://t.co/bqDdGdfhsa,1832780192512950649,,,in,Jakarta,0,0,0,https://x.com/okezonenews/status/1832780192512950649,47274731,okezonenews
1832731378812944426,Sun Sep 08 10:43:05 +0000 2024,1,-TIMNAS INDONESIA- Mees Hilgers dan Eliano Reijnders sudah hadir di Indonesia untuk memproses naturalisasi sekaligus ikut sesi latihan Timnas. Mood booster! https://t.co/ajozQmYYnp,1832731378812944426,,,in,,0,0,0,https://x.com/gregsatria_31/status/1832731378812944426,1779514954883997696,gregsatria_31
1832722704782532799,Sun Sep 08 10:08:37 +0000 2024,1,Di Depan Media Eropa Calon Pemain Naturalisasi Asal Belanda Ini Curhat Soal Perasaannya yang Bakal Gabung ke Timnas Indonesia: Saya Sangat...: Kepada salah satu media Eropa calon pemain naturalisasi asal Belanda ini mengungkapkan perasaan bahagianya https://t.co/XMR7TVGYpT https://t.co/pLWlGLksnd,1832722704782532799,https://pbs.twimg.com/media/GW8jloHbsAAW261.jpg,,in,"Pulo Gadung, Indonesia",0,0,0,https://x.com/tvOneNews/status/1832722704782532799,55507370,tvOneNews
1832384239368859764,Sun Sep 08 09:10:44 +0000 2024,0,@OnefootballM Anda buat status tidak melihat berapa bnyk timnas Malaysia anda membawa pemain naturalisasi wktu piala asia ? Skrg membanding2 antara Vietnam Thailand &amp; Indonesia. Jom pegi lah menghibur diri.,1832708135234191408,,OnefootballM,in,United States,0,0,0,https://x.com/DaulayAzmi509/status/1832708135234191408,1755950529061261312,DaulayAzmi509
1832703678773387356,Sun Sep 08 08:53:01 +0000 2024,0,Mees Hilgers dan Eliano Reijnders Tiba di Jakarta untuk Proses Naturalisasi! Siap Membela Timnas Indonesia dan Optimis Meningkatkan Performa https://t.co/2ZRYKHLR9K,1832703678773387356,,,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/stevegerard22/status/1832703678773387356,120283718,stevegerard22
1832692380539273374,Sun Sep 08 08:08:07 +0000 2024,0,Alamak! Timnas Indonesia Mendapat Kabar Buruk dari Pemain Keturunan Jelang Lawan Australia di Kualifikasi Piala Dunia 2026 Siapa Dia?: Timnas Indonesia mendapat kabar buruk dari calon pemain naturalisasi jelang pertandingan melawan Australia di putaran https://t.co/CrVrrgPsMl https://t.co/XUIC0FTXC8,1832692380539273374,https://pbs.twimg.com/media/GW8IAiObUAA25lV.jpg,,in,"Pulo Gadung, Indonesia",0,0,0,https://x.com/tvOneNews/status/1832692380539273374,55507370,tvOneNews
1832688485024563575,Sun Sep 08 07:54:48 +0000 2024,0,@e100ss Wajar nilainya tinggi karena sebagian besar pemain timnas indonesia adalah pemain naturalisasi dari eropa.,1832689027700470198,,e100ss,in,,0,0,0,https://x.com/in_dra_wan/status/1832689027700470198,780340122,in_dra_wan
1832107754556944794,Sun Sep 08 07:52:44 +0000 2024,0,@yulianekaputra @idextratime @bliblidotcom beda lah blok pemain filipina ga ada yg seniat pemain indo karna mereka nerapin dua kewarganegaraan. tetep bisa punya paspor eropa buat karir. dan tolong bedakan ya pemain timnas skrng bukan naturalisasi karna mereka punya darah indonesia,1832688507271238075,,yulianekaputra,in,,0,1,0,https://x.com/Anakpertamaa__/status/1832688507271238075,1048868869551546368,Anakpertamaa__
1832319218211025054,Sun Sep 08 07:44:19 +0000 2024,0,@Mah5Utari Ini kan proyek naturalisasi timnas Indonesia bukan timnas bandung kok ngatur sih?,1832686390313877563,,Mah5Utari,in,,0,0,0,https://x.com/MonolinoE/status/1832686390313877563,1548571627734310912,MonolinoE
1832682925726568492,Sun Sep 08 07:30:33 +0000 2024,1,Perbedaan Gelombang Naturalisasi Pemain Timnas Indonesia Dulu dan Sekarang Versi Diego Michiels https://t.co/WKX2umOxK3,1832682925726568492,,,in,Jakarta,0,0,0,https://x.com/okezonenews/status/1832682925726568492,47274731,okezonenews
1832682428588343386,Sun Sep 08 07:28:35 +0000 2024,0,I just published Berikut PSSI Tidak Naturalisasi Ole Romeny dan Kevin Diks untuk Timnas Indonesia tapi Data Mauro https://t.co/vQrQ6t6CZN,1832682428588343386,,,in,,0,0,0,https://x.com/LisaLituhayu/status/1832682428588343386,1244247043771523073,LisaLituhayu
1832676459573346590,Sun Sep 08 07:04:52 +0000 2024,0,Perbedaan Maroko dgn Indonesia hanya di status kewarganegaraan gandanya mereka tdk perlu ada yg namanya proses NATURALISASI tinggal + paspor terus pindah federasi. Rakyat dan netizenya jg ga goblok membenturkan 2 hal berbeda pembinaan/liga dan timnas,1832676459573346590,,,in,,0,0,0,https://x.com/MTAryaa27/status/1832676459573346590,1645810207107473408,MTAryaa27
1832651016346710505,Sun Sep 08 07:03:51 +0000 2024,0,@fajriabdillah93 @IrsatOfficial @akunnyapanda @idextratime Ya itu lah yg terjadi sama timnas sekarang itu eligable semua mentok di nenek buyut gak bisa di naturalisasi lo tahu hinoke Mauresmo??? Dia ada keturunan Indonesia dari buyutnya??? Dia masih 18 tahun dan main di senior top oss club liga utama belanda ,1832676203443994935,,fajriabdillah93,in,,0,0,0,https://x.com/ero_semut/status/1832676203443994935,4590992052,ero_semut
1832670127818674249,Sun Sep 08 06:39:42 +0000 2024,3,Timnas Indonesia bakal mendapatkan dua amunisi pemain naturalisasi baru. Mees Hilgers dan Eliano Reijnders sudah dikenalkan oleh Ketua Umum PSSI Erick Thohir. Di akun Instagram-nya Erick Thohir mengunggah foto bersama kedua pemain tersebut. Erick mengunggah dua foto https://t.co/8eVZiGOjVL,1832670127818674249,https://pbs.twimg.com/ext_tw_video_thumb/1832670062148513792/pu/img/tk69_8ZqmeM1xjc1.jpg,,in,,2,2,2,https://x.com/Metro_TV/status/1832670127818674249,57261519,Metro_TV
1832651016346710505,Sun Sep 08 06:34:51 +0000 2024,0,@idextratime Pengen ngeplakin antek2 towel njir.. Padahal pemain2 yg di naturalisasi timnas Indonesia semuanya punya darah Indonesia cuma dia gak lahir di Indonesia dan udah mix sama Belanda makanya mukanya jadi bule.,1832668905770545410,,idextratime,in,Indonesia,0,0,0,https://x.com/emhaputri_98/status/1832668905770545410,1295488548,emhaputri_98
1832319218211025054,Sun Sep 08 06:32:54 +0000 2024,0,@Mah5Utari Ketum PSSI pernah bilang dia mau memperbaiki sepakbola Indonesia dimulai dari timnas kemudian liga berlanjut usia dini. Jadi kalau proyek naturalisasi ini sampai berlanjut kelamaan baru kita protes dan kritik,1832668416987333021,,Mah5Utari,in,Kendayaan,0,0,0,https://x.com/dankawan17/status/1832668416987333021,585398582,dankawan17
